"","EGFR","E-Cadherin","DNA1","DNA2","Rabbit IgG H L","GATA3","Histone H3 antibody 1","Ki-67","SMA","Vimentin","cleaved PARP","Cleaved Caspase3","Her2","p53","pan Cytokeratin","Cytokeratin 19","Progesterone Receptor A/B antibody 1","Progesterone Receptor A/B antibody 2","c-Myc","Fibronectin","Cytokeratin 14","Slug","CD20","vWF","CD31","Histone H3 antibody 2","Cytokeratin 5","CD44","CD45","CD68","CD3","Carbonic Anhydrase IX","Cytokeratin 8/18","Cytokeratin 7","Twist","phospho Histone","phospho mTOR","phospho S6"
"BaselTMA_SP43_115_X4Y8_3925",0.322749193268135,0.418146688629006,1.79217597920628,2.3611051098222,0,0.00842901442055686,1.43494581734,0.0357983245879495,1.93229351571683,1.81619448511327,0.380886495489081,0.380886495489081,0.229696223619471,0.0510596928706782,0.119919374822958,0.205154681381494,0.242677352638237,0.242677352638237,0.16903455181624,1.87024367979585,0.059951737959907,0.105960170365252,0.313368504885814,0.0328260584815416,0.0328260584815416,0.371323641568651,0.0519310572413756,3.37158767940899,0.0822236152495018,0.197698188063549,0.0722163886023097,0.214376307753853,0.132009457263555,0,0.12868015809572,0.204574773633513,0.433964580107052,0.250857870406863
"BaselTMA_SP43_115_X4Y8_3926",0.526314396297711,1.45371776568355,1.31244353618827,1.63772652151175,0.105017227515871,0.147399797176114,1.64444849320256,0.0529433342221776,0.00594114273813643,0.0394093267667966,1.12476978288765,1.12476978288765,1.23770392748178,0.109263501363606,3.06769502824847,0.522739580971312,0.561915376603313,0.561915376603313,0.467844769548491,1.15137676065094,0.342736542549714,0.133006844914249,0.203441203013734,0.0365742529663579,0.0365742529663579,0.398086134622697,0.0802340969973424,3.3512409218974,0.128270009227883,1.08084305020154,0.0639660859818232,0.469476677380367,0.356380731993189,0.977942773210058,0.341642311445762,0.185564310384652,0.800634692838482,0.230626810388856
"BaselTMA_SP43_115_X4Y8_3927",0.804619345200242,2.26870342148522,2.21238106387492,2.77866100876536,0.335213079251804,0.396016344329309,2.40513185298398,0.029703498702268,0.294082637388434,0.333977239110191,2.00431965037413,2.00431965037413,1.89866576795571,0.103590193353221,3.164421748362,0.503798732755867,0.424290330849003,0.424290330849003,0.563871519206066,1.75719979054199,0.372189365326189,0.239171656006546,0.121199447050532,0.141714923323306,0.141714923323306,0.652523577803566,0.149810782167672,4.62717051475618,0.177015033702888,0.922931731278577,0.11086065099023,0.785711829882249,0.541945510728234,0.977942773210058,0.354948259453617,0.17858855503818,1.02553297820514,0.623142074580107
"BaselTMA_SP43_115_X4Y8_3928",0.429484760060856,1.19391415113478,2.0659963030668,2.63260991465337,0.00214100156991752,0.23315052909856,1.56004244389779,0.00256876108361977,0.0712639377259121,3.23151475714657,0.779408021479048,0.779408021479048,0.388156052484323,0.0418597129651438,0.616397711034227,0.0763451044839182,0.337836337003341,0.337836337003341,0.250206304778764,1.61319381647062,0.196877120000016,0,0.099723712380444,0.316389910719557,0.316389910719557,0.441018502413268,0.109371344040029,4.23666965005743,0.5023406593957,0.547764284666915,0.0221717063706424,0.590618925236659,0.0682611226970735,0.0941220234053989,0.231710933373364,0.17031525945368,0.617236042112964,0.357176062927519
"BaselTMA_SP43_115_X4Y8_3929",0.279939162042081,0.468169474051123,1.17721449798061,1.82561434805317,0.0826907444652009,0.135565340041374,0.497263383735803,0.0783767346553372,0,0.0477724151410846,1.37658906568379,1.37658906568379,0.468968719276203,0.183959166711047,0.243197141750473,0.313493095779421,0.558692104576177,0.558692104576177,0.249662758317174,0.960290932639393,0.095986068827547,0.15810160740446,0.314199529961353,0.21171970304706,0.21171970304706,1.08416315232222,0.217316298378016,2.99469728258546,0.0899763243182549,1.80543617404399,0.0468938425416949,0.639465351529844,0.0431738823700577,0.069918392775384,0.673076375637994,0.174067750243941,0.761715691295848,0.194043156434938
"BaselTMA_SP43_115_X4Y8_3930",0.437867992372616,1.82498824863536,1.71165186985915,2.28857085827152,0.126986189181305,0.161369006498733,1.84567114911681,0.0277569628430477,0.14152267684731,0.297542856452405,1.01903852881629,1.01903852881629,1.23438176577378,0.0194663410316382,2.95647340172224,0.32246156044668,0.30667463608306,0.30667463608306,0.245119539070202,1.00448609197333,0.42750137770339,0.066185106552885,0.120345815899953,0.0405659023076297,0.0405659023076297,0.526013715615219,0.0917173518759409,3.00322769229114,0.0559266251698834,0.190892100608306,0,0.323139788757053,0.143479386000639,0.526028723118054,0.247504524545586,0.0996955452645495,0.56179615567702,0.400712606219297
"BaselTMA_SP43_115_X4Y8_3931",0.554540830639687,1.11924313360428,2.11056166423981,2.66251760751627,0.124946030901096,0.167176840292029,1.78624323282721,0,0.851790231110632,3.54493835125748,0.838965628383162,0.838965628383162,0.67598659743309,0.102253283395513,0.607918866514123,0.204660210141767,0.285987651220178,0.285987651220178,0.197860289616493,1.86000205958575,0.183222004811401,0.107517973669953,0.117630783411786,0.624784354147847,0.624784354147847,0.652295143605691,0.19010687015583,4.5179401322752,0.25419790084752,0.473481374519891,0.139185416538393,0.465791728873315,0.134410340452872,0.0808338280231983,0.28721794965049,0.157360925609884,0.494593727612276,0.377574171187243
"BaselTMA_SP43_115_X4Y8_3932",0.65739111895428,1.79443248143917,2.25921925740482,2.88583853897675,0.169277989781535,0.656545572791411,2.42796735796108,0.050578559866305,0.0609042150280703,0.381835544692502,1.56285227245634,1.56285227245634,1.57428860442435,0.261398926000668,0.458062854154432,0.0012060107764871,0.331794878309731,0.331794878309731,0.412634356680147,1.21874963523941,0.270514803728599,0.2191560278709,0.148754463601386,0.0913580843764726,0.0913580843764726,0.391101576480397,0.137256745849122,4.49659821443864,0.200890039886738,0.435508109215974,0.116040971219624,0.677327686062706,0.0507141155863842,0.0144970343141484,0.419733194873318,0.12489830467039,0.670675906330011,0.532927110487846
"BaselTMA_SP43_115_X4Y8_3933",0.770688322977563,2.49121247090809,1.80277691140301,2.23163548034732,0.413988863282266,0.598960566569013,2.11618291223209,0,0.461327583645834,1.07785565457634,2.28729203996892,2.28729203996892,2.02039157735523,0.249162734833613,2.43092807314658,0.362318490821,0.639473625802301,0.639473625802301,0.454996826486861,1.82751223232769,0.391798612447427,0.0502690238517635,0.215894733987445,0.270877458544499,0.270877458544499,0.874132094421088,0.233566730445382,5.47062865430609,0.214399155119109,0.583147649777005,0.4058005461887,0.769668435259597,0.123853514932123,0.267448770168985,0.600998929288093,0.35676993536836,0.64767018676703,0.729242224012511
"BaselTMA_SP43_115_X4Y8_3934",0.320603737717262,0.644227749695364,2.18476868414017,2.74737302555337,0.059115196556389,0.0802489148902542,1.50188761845608,0.123780331382214,0.36085910450302,2.98851315813592,0.37192134018228,0.37192134018228,0.416265026767527,0,0.189544160186457,0.0107796471409185,0.214610628760936,0.214610628760936,0.120480287870894,2.29775173839808,0.0402767049774386,0.1326960056181,0.0797265469120858,0,0,0.434280535099659,0.133847887272016,3.68242719662831,0.0608476987465952,0.262033028110522,0.0679257082685372,0.316799099482841,0.0334456932683776,0.0221105927884908,0.0689014138141456,0.222610760216282,0.310730648193683,0.478706917880851
"BaselTMA_SP43_115_X4Y8_3935",0.559090945172622,1.70384748219253,1.8755686905853,2.42599716012658,0.19085699276798,0.261617533616503,2.01741444946048,0.0543564537601819,0.121776314737001,0.667917728710107,1.81182813152695,1.81182813152695,1.43447868442757,0.125500485298744,2.42434352060058,0.397189267446008,0.378447207826818,0.378447207826818,0.335647659310837,0.981427450449711,0.151923588471222,0.0847099647581747,0.0899327718146979,0.0321413880745624,0.0321413880745624,0.485995024651865,0.0923543456678173,4.48371785412091,0.194792820735483,0.489761186183187,0.0534509593855032,0.639161043135625,0.259215595074495,0.613292582592117,0.243424806507454,0.137429324446613,0.700290446086219,0.492564671398656
"BaselTMA_SP43_115_X4Y8_3936",0.888364243746084,2.00929726070394,2.14923664796407,2.82688091005178,0.272038845002817,0.498984623230539,2.42154112102777,0,0.152161008647485,0.547530920848696,1.26072971705308,1.26072971705308,1.68843974604782,0.0915130915516961,1.46037461037622,0.185637811904647,0.527638656674073,0.527638656674073,0.523651249815272,1.36380881521681,0.213999367254104,0.079764214145042,0.123287783055435,0.00649950794682955,0.00649950794682955,0.566307691146464,0.13105603111565,4.79982099251307,0.149624755417867,0.401957010250061,0.134965659544202,0.604810816617114,0.104746677307739,0.122633974913629,0.265776933779856,0.263506134556306,0.817679812722297,0.653955254184462
"BaselTMA_SP43_115_X4Y8_3937",0.284731312561337,0.495804098944289,2.08213418896024,2.67784548412589,0.0698507218221499,0.146901842198243,1.62658117221859,0,1.82049161633947,3.09458886758573,0.298298243315195,0.298298243315195,0.539905448344096,0.077649542812713,0.107592902205286,0.146303505856556,0.409829156719417,0.409829156719417,0.223773261638465,1.38659539388052,0.0192040318952496,0.16825424364062,0.0411893333181134,0.352990549488031,0.352990549488031,0.282130979275398,0.0260178901018622,3.46601425867025,0.141731543575471,0.834540683199074,0.0489937612200991,0.439176361102952,0.108351262429466,0,0.17812925754261,0.150462101378707,0.390100370291641,0.25943097608763
"BaselTMA_SP43_115_X4Y8_3938",0.281110517265804,0.602573490638299,2.61290235527881,3.21552916659622,0.106701836465835,0.368180349580989,2.49347080333356,0.032115234729682,0.856856968072264,2.38602281371417,0.424291650355526,0.424291650355526,0.537192856229295,0.0801970263076845,0.11972988683502,0.0775714960257497,0.428610070948399,0.428610070948399,0.55610981706479,2.40961675192917,0.118623155130688,0.0172094943586266,0.0526827484679094,0.124087163975996,0.124087163975996,0.427398278877981,0.0400143020065394,3.69598459908225,0.728827863293379,0.774285094573456,0.237243023011331,0.337918357934883,0.0518735720031437,0.039789465105512,0.219448361230005,0.097997497821954,0.647114789713618,0.317198136745323
"BaselTMA_SP43_115_X4Y8_3939",0.517150958056628,2.06204506858332,2.32108536894981,2.89555107868089,0.0333782741907366,0.510928662532747,2.30062538771563,0,0.267544406317481,1.31062655143874,1.07823948323696,1.07823948323696,1.27799564793902,0,2.46579302695918,0.363899440209685,0.478622123274734,0.478622123274734,0.33698925803622,1.33961727229177,0.17179690072695,0.00366244297945589,0.0541652377707166,0.0830525377726448,0.0830525377726448,0.494241826187388,0.0951118413873448,4.60466620297648,0.513195685750289,0.764326918533302,0.0629230664888794,0.785490615098952,0.185377516041719,0.455221906893933,0.245898395723304,0.111277793583753,0.749514252685405,0.5470899876844
"BaselTMA_SP43_115_X4Y8_3940",0.418677147907246,2.11205111801767,2.40477752489116,2.98386451054753,0.110772652050166,0.549957942559648,2.38436628331193,0.0319777725759557,0.186264437994675,0.0531748163254751,1.15633952311316,1.15633952311316,1.93327753192937,0.0971459908897277,2.30987843600722,0.425624118345144,0.449654815288767,0.449654815288767,0.345935832534287,0.976191115509476,0.176892270241896,0.125008908561898,0.100877126435723,0.0358135227243472,0.0358135227243472,0.962248836480297,0.159105756482924,3.78695166577542,0.0108017138157913,0.584257160707818,0.0771121023942484,0.902591050193499,0.125829129432795,0.121996407107418,0.391481141090484,0.239017527110756,0.852936811092711,0.780327454341987
"BaselTMA_SP43_115_X4Y8_3941",0.789401539566673,2.45613089697194,2.23655824153488,2.83193993939303,0.00388661657596932,0.657296441727186,2.33205066766126,0,0.21948677880775,0.533265915266844,1.36472480493353,1.36472480493353,1.806106160071,0.130548958969022,0.925321660271842,0.161320688485614,0.60908809240029,0.60908809240029,0.571360364342499,1.55066332684884,0.103800247292186,0.142303371877817,0.193731959809748,0.0748232455374404,0.0748232455374404,0.680102208542967,0.164685929533575,5.28846890998423,0.196439658426062,0.919586730088726,0.0707168736953285,0.765047553379711,0.044257621533487,0.0200700756607683,0.326300753359829,0.172935706145962,0.832615239848265,0.543689400066094
"BaselTMA_SP43_115_X4Y8_3942",0.421900998848379,0.546141534515501,1.05902252129294,1.39530224912551,0.0799352764166851,0.126331884509127,0.477425617122393,0.0775833858574726,0.0660371289423103,0.0747867984063001,1.01520294148182,1.01520294148182,0.447871916955031,0.182611340750972,0.365494772482166,0.348888742412464,0.473733181067049,0.473733181067049,0.25513989832542,1.05429585529918,0.148357475091683,0.0725871237892788,0.259568668746357,0.159245405360402,0.159245405360402,0.984062682915762,0.209549031116803,3.57433508471982,0.136246428983224,1.62153188192051,0.0529205362005212,0.539170158000764,0.189459325566958,0.0583048758574182,0.47247007967482,0.213796613867382,0.67225094427951,0.184222085455673
"BaselTMA_SP43_115_X4Y8_3943",0.362502941161778,0.779916495469183,2.38568263449015,2.85072365646915,0.0267700021381819,0.18711332880479,1.99029892316455,0.00602197300476702,1.0808478607106,3.79543715238875,0.518289794898897,0.518289794898897,0.391616097621174,0.0315876111504198,0.164913941516768,0.221967791621558,0.345756956819843,0.345756956819843,0.39349856516315,1.71484855278651,0.196729615954727,0.19665087127222,0.12615459589729,0.745255999127631,0.745255999127631,0.768870589123107,0.180739718412871,3.75434340868387,0.123602042808548,0.268361359102255,0.087928862427194,0.470117846284292,0.0833578238554242,0,0.169065551405868,0.35858654377937,0.599109589879933,0.548369845533332
"BaselTMA_SP43_115_X4Y8_3944",0.533066069997777,0.787849910800568,1.82037446331702,2.35951701002634,0.147322871664931,0.312696041801584,1.7295845235316,0.00122804784326528,0.309890319343831,3.86101684881355,0.526462900893174,0.526462900893174,0.720651291114762,0.12317564284465,0.157698455840566,0.134584011213504,0.501119838586424,0.501119838586424,0.249547254552954,2.05501614161641,0.177796370091305,0.218176935321056,0.159840677560223,0.399077537143741,0.399077537143741,0.520904305279457,0.126846539167341,4.35797713589542,0.863954121664334,0.615537446880258,0.254778764672265,0.462961609538577,0.00904442245138708,0,0.2749215126526,0.14892956411719,0.687481053729957,0.498418058433669
"BaselTMA_SP43_115_X4Y8_3945",0.79381753397186,2.34316778512995,2.22579171282034,2.77647887232043,0.2713049045786,0.525582748703502,2.3971994285321,0.0674830138492944,0.275475599933828,0.87720645450679,1.48402069362786,1.48402069362786,1.73753653698849,0.103738279343665,1.81224871949313,0.226177007529217,0.416298017268825,0.416298017268825,0.62938919073488,1.14742585422083,0.211114165805855,0.182109546502191,0.140833909055912,0.09709819060738,0.09709819060738,0.617654487028732,0.196511563363593,5.28355396622201,0.197830989329063,0.298063155989489,0.0946031267372347,0.663294895366049,0.190479522645573,0.0621319586189035,0.3864373515382,0.167302953462705,0.883664399783077,0.469962533115244
"BaselTMA_SP43_115_X4Y8_3946",0.676850500502112,1.78229967295158,2.20504656594939,2.83024627324017,0.432578076303788,0.432036366528845,2.44095287432392,0,0.256156542898214,0.457777846538941,1.84940161450107,1.84940161450107,1.58144622782747,0.0981037933825435,0.904272107060965,0.168517523260412,0.410662037859395,0.410662037859395,0.603174615998424,1.35916385413068,0.17504641080124,0.099110881110158,0.0676974494939634,0.209558131256085,0.209558131256085,0.637949529453996,0.144269573824252,4.42213136055726,0.255018960724844,0.651682991650462,0.15099757931485,0.670705966543861,0.122251231302572,0,0.549702806121727,0.163027120684186,0.778698794508907,0.655267517911091
"BaselTMA_SP43_115_X4Y8_3947",0.694869917553764,2.06102775398113,2.74379566535338,3.34593425625822,0.237549114362942,0.583971879311438,2.70900184506699,0.207295171432068,0.219244416331971,0.0988893520861177,1.03704971930188,1.03704971930188,1.22443472650537,0.177122983643813,0.703683096737318,0.101976398428671,0.371823574852114,0.371823574852114,0.617681704612562,1.35882219216213,0.209443424057477,0.220676474640974,0.0522745804059366,0.0812512954774547,0.0812512954774547,0.801986625930721,0.229794272892315,4.7476606262947,0.0771499987152834,0.669696862743305,0,0.728832921589573,0.123799608176645,0.0446261019714432,0.276457110173926,0.24359299609065,0.773429606923124,0.803922404741949
"BaselTMA_SP43_115_X4Y8_3948",0.699179894510593,1.92124165249861,1.90232696128366,2.47183307392063,0.120094923899926,0.266940725426821,1.91358073477293,0,1.27992912443005,1.1186118002852,0.98565729432755,0.98565729432755,1.32520070072954,0.0343902012265686,1.24794107498609,0.250918152821177,0.281348291939506,0.281348291939506,0.286884735444645,2.78761522123282,0.182237264565887,0.146979861413126,0.094486504671832,0.0359532434627078,0.0359532434627078,0.624406728428019,0.15561344265304,4.50337501528867,0.163922699523076,0.562174513151342,0.0467467249975517,0.648009147707437,0.120835786972762,0.0472490501045309,0.212707721938496,0.157623445426066,0.584494016163478,0.586153939313315
"BaselTMA_SP43_115_X4Y8_3949",0.564466305457106,1.17827970896572,1.76556746904338,2.39765847344015,0.0669387945416495,0.200853565964291,1.72268085376898,0.0589587621239828,0.665515188239059,4.06695334222656,0.659413234936372,0.659413234936372,0.622447062055602,0.0757791964138027,0.122887723461317,0.175088458223672,0.405412312130358,0.405412312130358,0.346751123444165,1.6399964153397,0.152404231047466,0.200773750039952,0.0865552286815827,0.573947078946422,0.573947078946422,0.665049764471113,0.0742509608889521,4.46079983111721,0.110127823971439,0.494653883626841,0.106478767885478,0.595108619023483,0.235888436506505,0,0.223387865003402,0.185746112240214,0.675357609844333,0.353732876753829
"BaselTMA_SP43_115_X4Y8_3950",0.571437912094183,2.10155568379017,2.36808654024293,2.96869559288255,0.0627073307818713,0.26843837133531,2.34305657610362,0.0138589231895601,0.170477188496896,0.0929230370797856,1.01422112934034,1.01422112934034,1.48159895655048,0.0769027727366742,1.19060031681441,0.142150336601238,0.367474540211558,0.367474540211558,0.391747699842524,1.01111022454424,0.0970320483097728,0.0966673181082519,0.166642671150276,0.153058683278858,0.153058683278858,0.932637599612733,0.118163797371608,4.33254065116255,0.192879507818452,0.489481189481314,0.0935163050236695,0.643530902409477,0.0401492214972961,0.0473694849576781,0.203997320814974,0.194603675305157,0.753506937210073,0.694916038653038
"BaselTMA_SP43_115_X4Y8_3951",0.501836627219437,1.8125100572534,1.83353697024132,2.38481120748853,0.100235040219963,0.167870199978085,2.02143164808108,0,0.0866174720118613,0.0272254296565727,0.78771390192483,0.78771390192483,1.31660843983158,0.0535257813843131,1.85556940097594,0.204429210234884,0.366945510515,0.366945510515,0.307763268966729,0.783924344975872,0.116335010129636,0.131852752137504,0.0406313516368131,0,0,0.482194660692447,0.150761827461346,2.87721749820837,0.0545833275577212,0.576517854812368,0.0720238291353162,0.53428426005407,0.198224548502882,0.189047451360539,0.305418514862482,0.092137489776172,0.577184625414256,0.596050965023723
"BaselTMA_SP43_115_X4Y8_3952",0.759509703403356,1.97014479355583,2.44749413946306,3.02389822319125,0.292747386670784,0.675061902075742,2.51178967718063,0,0.0985455349547428,1.22146203751684,1.13055133285787,1.13055133285787,1.64831864794387,0.09629250593164,2.14286511044592,0.142138254413795,0.242043865899992,0.242043865899992,0.394841412623726,1.46344233810077,0.143472400171617,0.20117072092898,0.148859865657699,0.0894821235494164,0.0894821235494164,0.584447746891487,0.0810068435441197,4.29687624140632,0.0950547392400551,0.257385416421993,0.0683046349607871,0.577134187930508,0.20157760094324,0,0.206437348650797,0.200058321988861,0.689018243888007,0.693540606006369
"BaselTMA_SP43_115_X4Y8_3953",0.624421645507206,2.09551366910423,1.99277449020368,2.66297463348004,0.514071886322515,0.496889165322186,2.48572080839526,0.0315469683045572,0.116680460950147,0.762643380485873,2.05348604657957,2.05348604657957,1.68716454263302,0.133228690089627,2.49870809905392,0.45815546116591,0.567352381410871,0.567352381410871,0.656956891103635,1.19774507921845,0.356645669671969,0,0.193901792126399,0.16239607395938,0.16239607395938,0.870449710683722,0.154175231296352,4.83032752116922,0.124576365600591,0.700713021561484,0.4058005461887,0.704712052793525,0.291605158914071,0.407987805223981,0.419645524738711,0.187887060851058,0.834128169249144,0.715611035125233
"BaselTMA_SP43_115_X4Y8_3954",0.938336805365173,2.0217025544659,2.16223681475996,2.8233428426546,0.402564682962541,0.361198589785352,2.49807480384694,0,0.264836969414747,0.0764508594481413,0.996478053278341,0.996478053278341,1.84717051652069,0.120644658005148,3.164421748362,0.634477055586929,0.796350100040873,0.796350100040873,0.668084771439013,1.46156616438187,0.324575814555251,0.306405976159301,0.165545473610946,0.247364341968061,0.247364341968061,0.578281756373809,0.18288463137314,4.17936594571613,0.270764673571,1.19558853183822,0.0959683335585872,0.69178565763687,0.562017025678242,0.977942773210058,0.539589059156159,0.321638030710783,1.02553297820514,0.760816697438026
"BaselTMA_SP43_115_X4Y8_3955",0.406858720815232,1.32104759469101,2.32822209489214,2.85118714808149,0.252633242150484,0.148587113353053,1.96013300701904,0,0,3.40898455614371,0.592489743323676,0.592489743323676,0.4581802762645,0.0816708430452845,0.847007802820272,0.173567554686542,0.358739410425321,0.358739410425321,0.193522536047239,2.09620027634062,0.106717634682903,0.185991605196721,0.108626096700243,0.671669353651016,0.671669353651016,0.593617582787141,0.0723377937510363,4.26694352988574,0.0854736866701637,0.487081238177831,0.137700550729582,0.411552310584638,0.0378844668946482,0.0899587429121336,0.262527231278709,0.267808372012581,0.508825837019522,0.425868896287583
"BaselTMA_SP43_115_X4Y8_3956",0.35411351715358,1.22758066727052,1.07318743520147,1.51550222912773,0.0258090826509648,0.079063531493864,0.477425617122393,0.0136005926517799,0.0987021558778713,0.00686045227469036,1.35893511259625,1.35893511259625,0.498556021544884,0.121891272659878,0.939088194890504,0.333792387194182,0.452432213922732,0.452432213922732,0.317915639614515,0.894127575928107,0.130540485371812,0.167459493623702,0.212710055840943,0.107220569373085,0.107220569373085,1.04149310092738,0.229018932307551,3.32923958852439,0.131629561385448,1.37506497742497,0.0475827855824527,0.479146135896975,0.134793013010796,0.0748596771958073,0.318227032572208,0.159502725071012,0.666778223725102,0.246708616112314
"BaselTMA_SP43_115_X4Y8_3957",0.228332988781446,0.537444443314085,1.98940450347683,2.43257603974359,0.209393363404747,0.0292892696448334,1.86513858036121,0.0326484259878144,0.528735006200735,2.20588808250851,0.520203548634693,0.520203548634693,0.348222675442417,0.0609003443269865,0.195415233105949,0.000361803232946135,0.316125989390886,0.316125989390886,0.132951157626431,2.78761522123282,0.172151335441184,0.0619817532014569,0.0668165635430978,0.0679552689657272,0.0679552689657272,0.445372415936411,0.0517751166561507,3.38263302842689,0.827937799729948,0.259321633286572,0.2716469498227,0.338564288160728,0,0,0.135351013604362,0.126837025614504,0.281175863240409,0.600167267190897
"BaselTMA_SP43_115_X4Y8_3958",0.354855946494892,0.320111853990585,1.46276452143203,2.00679279063211,0.0343043788052017,0.0884920377785956,0.477425617122393,0.113615045918815,0.0457042168847309,0.0838642404707862,1.14253066752226,1.14253066752226,0.333009117108965,0.187707594818869,0.188145545515856,0.425528694546631,0.454168014713808,0.454168014713808,0.171957747555886,0.715326500221579,0.160976766759378,0.145546943481609,0.221200299862484,0.163805276348487,0.163805276348487,1.14167163013398,0.248045827615065,2.8584012584532,0.115263384057261,1.53987187499712,0.113795411004918,0.452592465844107,0.104427291950794,0.0707902727199564,0.428408650662228,0.21405342777426,0.725386686845191,0.174251512185688
"BaselTMA_SP43_115_X4Y8_3959",0.517464971965421,0.994486921629812,1.67281734581771,2.17507653571475,0.138497257724028,0.184894888893931,1.80924602932575,0.0152144031422538,1.43131110297611,3.92688123173541,0.562204569190677,0.562204569190677,0.588412393671846,0.0661979084790404,0.28966317018932,0.289650457928902,0.335618077843293,0.335618077843293,0.387375495953009,1.69926376674845,0.16486793374405,0.207138541210131,0.114391861692283,0.528022119872637,0.528022119872637,0.511515583633571,0.0754372616849161,3.91206952040898,0.224900133630164,0.500921008373529,0.15820170313882,0.417374958226437,0.10667599798772,0.0581756506937705,0.262271088748436,0.265257103674003,0.713994899071458,0.457670222834644
"BaselTMA_SP43_115_X4Y8_3960",0.47305111478229,0.759005127477107,1.99987674903781,2.55704052161397,0.212033144720309,0.191255718548625,1.6687901644553,0.00452577363784425,0.477645751029867,3.51615779990176,0.638373201693632,0.638373201693632,0.89738148513426,0.0769348354399573,0.100788524235716,0.166193209458229,0.530622291377027,0.530622291377027,0.363485457006058,2.07359313058512,0.21960114197381,0.422218914334154,0.109716081809996,0.485497151185847,0.485497151185847,0.474466514943822,0.168961720742017,4.79081842062691,0.598491198863208,0.671646574003408,0.20877339317318,0.550373332203312,0.0759439551841609,0.075190700576932,0.350818614037329,0.143762602351304,0.693432441701042,0.684948759458001
"BaselTMA_SP43_115_X4Y8_3961",0.437844334343916,0.534051597007518,1.31821117906109,1.7566569152973,0.469906442153036,0.307716257223839,1.25051598810708,0.111285040222804,0.427888207969689,3.24747987397002,0.372333937413124,0.372333937413124,0.5037700189085,0.123250842171585,0.401612390991993,0.165278455090954,0.191505417985562,0.191505417985562,0.333111519795669,2.29989122000754,0.1008100986517,0.0525634895975148,0.0692714469874897,0,0,0.6475058961484,0.0993765327241956,3.51823260894533,0.0567004600515108,0.15667508921202,0.33932988936235,0.402735484385747,0.0350515228661676,0,0.229347633898314,0.223120655901781,0.370953422980983,0.135161629533788
"BaselTMA_SP43_115_X4Y8_3962",0.48504700137592,1.76902630462153,1.27355249014542,1.69179173737211,0.172786217447728,0.222354557304076,1.34792878429484,0,0.158100640042346,0.252423651707255,0.61642941517305,0.61642941517305,1.32416406094917,0.204470829103272,3.164421748362,0.592459224470856,0.325396194484519,0.325396194484519,0.195508263378723,0.801460299458101,0.238038716258324,0,0.0396185296509224,0.0886407762395125,0.0886407762395125,0.595492988236963,0.0791561953693982,3.56583821499597,0.0996892218743878,0.278816281316987,0.0112514085327843,0.216751628272094,0.560466590635142,0.977942773210058,0.15208871159004,0.0122677434944284,0.5376237173977,0.257909352923257
"BaselTMA_SP43_115_X4Y8_3963",0.491164214413898,0.906966884213208,2.21839603870628,2.76292587154175,0.147889662914291,0.18891479712446,2.02633412405236,0.0241308381271909,2.1947824208109,4.01328237383323,0.569105353099341,0.569105353099341,0.563365515940944,0.150104536060905,0.106236258256735,0.230889296908125,0.517498993797513,0.517498993797513,0.372671141691724,1.98569312261732,0.220278851011437,0.279185017090934,0.0679790672314358,0.867940320374892,0.867940320374892,0.538144193533138,0.167274043147054,3.62416940793402,0.156377732624661,0.613814954116805,0.0698753701588447,0.475648302988602,0.217351605384858,0.0343555038264841,0.229244861095853,0.282588365067547,0.66112038813284,0.600793719464808
"BaselTMA_SP43_115_X4Y8_3964",0.522003304820091,1.80688505109363,1.85527891731478,2.48155890068216,0.187579974001734,0.346418319540336,2.16302383661733,0,0.199543166616355,0.0669316168877287,0.770437251741209,0.770437251741209,1.35063193657969,0.143847808595046,1.70813333601233,0.157239515544023,0.360890177484298,0.360890177484298,0.525950037320367,1.19101756358239,0.188567077367587,0.141878825040147,0.0862883975372925,0.0781938134456893,0.0781938134456893,0.401862519406241,0.136167148215745,4.11187457652977,0.124369409522834,0.680516767115942,0.0622642928217233,0.459427933534386,0.0858363835415103,0.170400516703393,0.230043783962815,0.131663373680974,0.650692655209916,0.458460968126493
"BaselTMA_SP43_115_X4Y8_3965",0.620854083652199,1.93611623374134,0.972512905731881,1.38909923306659,0.149969535098641,0.341630250307932,1.02608573463854,0.0678440282514285,0.0753770612584328,0.154177688442415,1.00266917116719,1.00266917116719,1.72685188146409,0.177083114742981,2.37433175738663,0.318641853133679,0.480448659616697,0.480448659616697,0.509036790026414,0.821054454278841,0.227757728769658,0.144899773480346,0.0402802502848798,0.0500758287125487,0.0500758287125487,0.222319666558419,0.116636467952134,3.64984698771346,0.127590872817876,0.741201506268549,0.0555861002246732,0.450178112638311,0.126929636524991,0.427556991040288,0.248933823214137,0.150684696489533,0.757817727393877,0.148659960650791
"BaselTMA_SP43_115_X4Y8_3966",0.301138653253536,0.253681567199241,1.80161748770059,2.33114854180316,0.0764358475322608,0.0238170589645832,0.477425617122393,0.0766571026058517,0.0356240907991618,0.0331755614989015,1.00896218837772,1.00896218837772,0.295218370923991,0.150056257389341,0.223725666270329,0.331843565342842,0.389407389786237,0.389407389786237,0.264757093909659,0.708124599002853,0.17521216707239,0.0841795315713469,0.242315550889909,0.201735168951063,0.201735168951063,1.04641682982745,0.258728594506437,2.71900488926855,0.0990831332934128,1.31919185988555,0.0667590583631525,0.492599996435766,0.162912577655486,0.0211599092313536,0.351841049652018,0.173724633898233,0.689822677457685,0.174857672418088
