"","EGFR","Ruthenium_1","Ruthenium_2","Ruthenium_3","Ruthenium_4","Ruthenium_5","Ruthenium_6","Ruthenium_7","E-Cadherin","DNA1","DNA2","Rabbit IgG H L","GATA3","Histone H3 antibody 1","Ki-67","SMA","Vimentin","cleaved PARP","Cleaved Caspase3","Her2","p53","pan Cytokeratin","Cytokeratin 19","Progesterone Receptor A/B antibody 1","Progesterone Receptor A/B antibody 2","c-Myc","Fibronectin","Cytokeratin 14","Slug","CD20","vWF","CD31","Histone H3 antibody 2","Cytokeratin 5","CD44","CD45","CD68","CD3","Carbonic Anhydrase IX","Cytokeratin 8/18","Cytokeratin 7","Twist","phospho Histone","phospho mTOR","phospho S6"
"BaselTMA_SP41_11_X13Y7_4434",0.155166195534731,1.40219508016677,0.581377285849032,1.78223272402798,1.72446140675153,1.97448205836617,2.5947713192425,2.32765687042538,1.85442965625203,1.24408657845179,1.73019681163011,0.0478693773986195,0.523994742419375,1.45382147938571,0.139666336497926,0.0869054822529719,0.0267258513300919,0.434994736552883,0.434994736552883,1.04652473387314,0.068770970610676,2.09887862129785,0.406402168232803,0.472253070121389,0.472253070121389,0.0959507948493269,0.362361700892735,0.029446572336886,0.069967280708864,0.035348708369944,0.106859263388162,0.106859263388162,0.298972253659386,0.0686016830616264,2.66333596766691,0.102493772436989,0.0545125346747052,0.0621537207083618,0.33731038486131,0.257521945607432,0,0.0650426932644289,0.106263678587353,0.229253470011717,0.141587709561842
"BaselTMA_SP41_203_X8Y8_1690",0.319050056136782,0.983439462419155,0.34078110926683,1.29926226317362,1.33572458099718,1.59552797761165,2.10227826933623,1.74153819919378,1.17629459297096,0.891131367992583,1.51323726727528,0.331642578115759,0.43082908004733,1.24047624204401,0.0491392893442001,0.250692747083834,1.01768860967676,0.53044488486668,0.53044488486668,0.514531737734357,0.0537653207582909,1.00493446691893,0.0901845260184303,0.403713382308327,0.403713382308327,0.25485086476167,2.28906367572395,0.182498064549976,0.0961104875120406,0.141398095388191,0.128622792824438,0.128622792824438,0.277235665683977,0.143415321806709,3.55070966841937,0.318510702553922,0.764152220116417,0,0.293319371785437,0.1140426384573,0.0590049768197281,0.144165654367169,0.155795944870516,0.416420608549647,0.30333583518331
"BaselTMA_SP41_191_X15Y7_3242",0.328304706910555,0.867494299660636,0.309443585987239,1.33876049030334,1.30852986285714,1.5146783708338,1.95980439507124,1.86532287566066,1.32941006601548,1.75988893928931,2.17982378490197,0.0314995952158187,0.0541415567908323,2.31423089684764,1.21865002575849,0.0687129387843724,1.47993999606264,0.571015938798707,0.571015938798707,0.666518280003514,0.0259295393082973,0.939267429931171,0.0534259487697587,0.624587058224741,0.624587058224741,0.456458333183425,0.224109533413505,0.0924150266874897,0.15600517203025,0.100758189024765,0.0497283630210183,0.0497283630210183,0.281270918755065,0.213284436534607,2.99022403668951,0.10321690998945,0.278872024271242,0,0.444989678084804,0.663631391095202,0.0599503328966679,0.203434274808892,0.148457493040145,0.579814954407521,0.396717629428108
"BaselTMA_SP41_106_X2Y9_1894",0.488216088912847,0.761720196222123,0.231301744275783,1.16160034963511,0.994841528838834,1.19035230880714,1.69110872728667,1.37070505832287,1.81843692834508,1.81767670236623,2.32657257541699,0.400013006543386,0.3130185302125,2.7196137543549,0.0139202412197826,0.947637264336378,1.38931213093047,0.529398795028614,0.529398795028614,1.14986918600095,0.0428025829136039,3.24924070414811,1.04838028034221,0.463589771811398,0.463589771811398,0.475485201948821,1.12541420508174,1.51837615265482,0.481900040235634,0.0542274641818662,0.189567851068349,0.189567851068349,0.460540018370247,1.41294185344141,3.20356698043053,0.105673591560315,0.169567865829864,0.0240365345347816,0.53202283958318,0.893607001106373,0.538113098877494,0.156431074256172,0.220017134497473,0.522633503721404,0.132982203137122
"BaselTMA_SP41_112_X5Y8_1944",0.1781808570702,0.907130586998483,0.460520011180444,1.30655516390413,1.02171652440836,1.44478957484181,1.91947033058902,1.69451404204555,1.57172564034836,0.475295733465158,1.0263780888285,0.117533706332763,0.202146157510031,2.05392640780774,0.0874889328165178,1.34826480109752,0.945377072291121,0.357175559781229,0.357175559781229,0.671819259748524,0.13262279845704,2.4927433258705,0.354041634122295,0.255100013081333,0.255100013081333,0.175825161329774,1.84468159465002,0.124680490736855,0.124568106120535,0.0148502384705434,0.0529913008440471,0.0529913008440471,0.34164832149337,0.165623279291739,3.10709810878638,0.0673524966837391,0.0248427947938954,0.061540838281497,0.379390153279803,1.15569033472307,0.0133062430852822,0.112243811077756,0.0686552792080448,0.346244809600607,0.0905882515089577
"BaselTMA_SP41_11_X13Y7_2486",0.328728295323557,0.870224394258104,0.349530750133095,1.30000424360371,1.31124123634026,1.50647539437198,2.00210833857619,1.76494790727536,1.80566589698155,1.14939027941746,1.65628068606336,0.204472042466475,0.470282044073628,2.18430101766657,0.971645242805878,0.100222448612156,0.285517405950076,0.700674973805235,0.700674973805235,1.27467828972786,0.0637158755732134,2.98879836552456,0.533684697478231,0.556366714525528,0.556366714525528,0.192409133096194,0.792266734071273,0.109057487876327,0.153201875442986,0.095656770943797,0.0748388224561808,0.0748388224561808,0.366779971697464,0.0922085837628251,3.2798185397704,0.119483201805781,0.128750835331962,0.0710395975447021,0.642179783539942,0.545473379664882,0,0.225987001294705,0.0346512128716123,0.511099582069796,0.235521404227928
"BaselTMA_SP41_100_X15Y5_2376",0.335065498797962,1.16805237577916,0.418668323680964,1.69398643898425,1.5743176941705,1.8038072466752,2.3905667203833,2.13120100856771,0.527409349846667,1.18511518163184,1.75691098047523,0.0247850032008531,0.26617913356246,2.02687654423711,0.0101638893543072,0.679934813555802,1.88261759684481,0.64492000445345,0.64492000445345,0.702984255332722,0.00995066750867645,0.0647308001678041,0.163294119217232,0.580949445154187,0.580949445154187,0.183547964645186,1.07345731123775,0.101600391559884,0.363591715053648,0.0833903403299016,0.111370402937943,0.111370402937943,0.442993147437988,0.0406552022993286,3.18259876638087,0.183788283255569,1.51626420792815,0.0645307530984317,0.291050019711316,0.100088622905192,0,0.209343329369048,0.101539888422981,0.464863338594153,0.415851583104541
"BaselTMA_SP41_134_X3Y8_1484",0.258763861812129,1.11855832770114,0.438503901223125,1.48138118279628,1.41516727339508,1.72264753463291,2.30226231751897,1.96511305864591,0.304382055896263,1.07364832090806,1.50048423296594,0.077971333013988,0.0809451834386132,1.95270108394003,0.00174096995777342,0.0815146340834884,1.34037213107521,0.463432448687577,0.463432448687577,0.411024656908931,0.0379180951076187,0.141067692975073,0.0919445695488791,0.346104786614269,0.346104786614269,0.134449952196665,2.19315723283649,0.048974323420859,0.0880215621007971,0.160553253107719,0.0388709765907418,0.0388709765907418,0.399399980346363,0.086613034280757,2.98704745107582,0.246306418500934,0.714824787675718,0.0420048033195759,0.221519341175611,0.0634142125413654,0.0269732933857644,0.116840827968345,0.412859028381083,0.391067879474951,0.176517158957765
"BaselTMA_SP41_14_X1Y8_978",0.324810396903829,0.814324457141337,0.259899681842283,1.29508325582053,1.26976052879078,1.57678036184827,2.1198273830547,1.72984861660441,0.575953316745791,1.36489192738405,1.60864767183995,0,0.131406941630689,1.76052400233678,0.025879255061707,1.13823979226873,2.64232631930776,0.535292927026728,0.535292927026728,0.385340588596559,0.0921403928868911,0,0.113127236964482,0.199400275822654,0.199400275822654,0.401228966799529,2.37845683955859,0.146849462144645,0.164622331425733,0.0359084350435954,0.0865040622353005,0.0865040622353005,0.4804488934187,0.0985867818578928,3.51793863719328,0.091894965072922,0.320406547347813,0,1.142190359,0.175851792875668,0,0.0316653950547892,0.530708817528767,0.493789883311368,1.31733678161802
"BaselTMA_SP41_203_X8Y8_2532",0.328059839005201,1.12534385479224,0.437296305782056,1.47861319586205,1.4451752688696,1.6247384086052,2.25479167483577,1.94507185866193,1.31007075350888,1.42913941620983,1.91982880278522,0.0916088554664193,0.559532029067712,1.19404097357353,0.0660847948155724,0.622626856865702,0.845425712602674,0.661425223183335,0.661425223183335,0.343357082300056,0.0507421887564646,1.37255289098003,0.215891244257694,0.625610229760293,0.625610229760293,0.297596880351785,2.77070660268444,0.129626077954177,0.0815184506407311,0.0935386029878303,0.0681178141912081,0.0681178141912081,0.385957647130764,0.166800962095246,3.85314584587389,0.515448672296089,0.833101789441864,0.0619590092798077,0.424362231234892,0.204593318574901,0.104415603865446,0.149801311182844,0.0945045560256059,0.523847905726307,0.805265757412243
"BaselTMA_SP41_186_X5Y4_1448",0.339046936798511,0.830107390818891,0.284181398970119,1.23664611827699,1.11291179228277,1.36899057844677,1.92558699348117,1.62576066784752,0.808520659968813,0.795173893428876,1.23801510127308,0.275316649673192,0.162230897905508,1.65203113498082,0.0737186043887436,0.995827254860118,2.99177905640934,0.684442687527353,0.684442687527353,0.671530577069408,0.153441998791234,0.445746072388474,0.0716253183781026,0.378012897264625,0.378012897264625,0.486196424074492,1.60898391324307,0.162871554658445,0.738974191972142,0.0733414872662729,0.358464465716699,0.358464465716699,0.358958209193519,0.110972246039245,3.27915074322173,0.275196400456444,0.811894939674303,0.274147455839613,0.532863152004788,0.145799055866317,0.0292831876386178,0.227631029343553,0.312163816723734,0.73709678274533,0.834431437314575
"BaselTMA_SP41_133_X3Y6_3169",0.304133978210593,0.886895121462889,0.333302877031327,1.34156945005574,1.32293953905675,1.54528383887146,2.0432264561013,1.78599733007948,0.893549793531,1.07793759906906,1.45590078939598,0.0251991255799996,0.0754758856708934,1.6511093073977,0.089300142858145,0.410697071861494,0,0.672714825220699,0.672714825220699,0.296792789944829,0.0390045937511707,1.67922682246355,0.0402552521318114,0.28273552115095,0.28273552115095,0.101427400332108,0.906670308179516,0.0736293608848166,0.0650192757168025,0.0213666883576563,0.0268612765662934,0.0268612765662934,0.493974793074404,0.11204532783332,3.0070458263752,0.0638386449226371,0.0594445480825292,0,1.87851932789102,0.126299319331601,0.0814325752626785,0.139420550749058,0.188910450918439,0.357416725836497,0.0542638459368592
"BaselTMA_SP41_126_X14Y7_637",0.607992677100706,0.984774529611528,0.358560290332613,1.29103397379615,1.20830405953432,1.47964951694683,2.07823507182852,1.70272799165731,1.97069935032805,1.54892873815027,2.17105571895293,0.0199376435760532,0.0888290994007061,2.17411489165693,0.040980529089675,0.290263143159973,0.619086618104446,0.428837704281474,0.428837704281474,0.712759020863831,0.0712841977731272,1.75880561939943,0.236860569760794,0.318941229036839,0.318941229036839,0.471386120486792,0.819117265294215,0.0859560439833035,0.229162249718099,0.14033119520242,0.0908950634133495,0.0908950634133495,0.826682268665618,0.211835899140728,3.78426780258725,0.063020667143782,0.215659809071215,0.0603714331934445,2.13296926913366,0.162302161856366,0.260378552127614,0.100465701186676,0.171679955656776,0.52553835155694,0.796657117677304
"BaselTMA_SP41_153_X7Y5_316",0.485729646301543,0.77732610091814,0.285156835388424,1.19643720635682,0.99033353188861,1.2189671469337,1.84548152631695,1.59681142122971,0.802553292580583,0.404003269376446,0.729315974510142,0.113258937438129,0.0225359589486102,2.4008012705828,0.247279947617544,1.47637471020809,1.95362671237057,0.861662492480998,0.861662492480998,0.443715034166341,0.0356549473441104,0.131155597457676,0.174810878754921,0.546605338733514,0.546605338733514,0.337369134504903,2.32148518075412,0.114334167699995,0.0447108685562641,0.0027236616187419,0.117517081818186,0.117517081818186,0.259396077814825,0.0897447513874552,2.69393862257416,0.0526090054529898,0.625084851185944,0,0.358225516034704,0.149149325445544,0,0.204151590747413,0.298705341534279,1.0642594246196,1.29177566489615
"BaselTMA_SP41_100_X15Y5_3182",0.168319373383022,0.831980756660571,0.290231730947558,1.20591902741438,1.21851447287719,1.48733125787696,1.98033294995905,1.71508965689042,1.05299226024492,0.853678607216661,1.28870447274635,0.160652130311872,0.359278015564935,1.84124158257248,0.0161977818147904,0.043024670603681,0,0.405677132134632,0.405677132134632,0.783444658339091,0.0358051181504494,2.26389994909967,0.359813838483302,0.396845633326624,0.396845633326624,0.115142854809577,0.384889523875844,0.087634766668398,0.566315251643163,0.0191087424493519,0.0304441555305866,0.0304441555305866,0.268484555551717,0.0382011692228315,0.769462167754397,0.00968246904121057,0.147430485577582,0.0166233286144841,0.293901448009105,1.42134845239693,0.230515845994406,0.137008744643039,0.0201106246157579,0.375649057783051,0.776182157683225
"BaselTMA_SP41_104_X8Y4_175_1418",0.0433174411573954,0.615861082736235,0.171850256926659,1.14605235004175,0.892843016780035,1.17896269236432,1.46931336264925,1.27843073755212,0.0698794137603541,0.377708428284993,0.940300187313865,0,0.0550886907284047,1.7920493746695,0,0.243383582348457,0.71722208125482,0.846145719517667,0.846145719517667,0.321062010065185,0,0,0.178596301047981,0.346844396277371,0.346844396277371,0.133501595179355,0.393473374720138,0.106916990773747,0.0527571919535343,0.0552656689970875,0,0,0.526723573850147,0,2.13564354071367,0,1.40184506825693,0.075901779628696,0.0720454553233066,0.0293770789678721,0,0.588076420000076,0.143332270201198,0.515160485434672,0.112656097811096
"BaselTMA_SP41_191_X15Y7_4",0.356909259596174,1.22783071992857,0.432107068150783,1.64114565257825,1.72891772619958,1.97731778465565,2.50035261648019,2.29430900088058,1.60652773957207,1.63098823730802,2.18329770318338,0,0.112822717174105,1.84458558659198,0.684967768552562,0.0722312909803581,0.906075591133555,0.562489769206754,0.562489769206754,0.685540546310789,0.048082173736525,1.42832885291655,0.212468030200075,0.559881002659256,0.559881002659256,0.205779173515605,0.2579568810071,0.112206282222161,0.16139597030222,0.0188835403610934,0.0322934379401707,0.0322934379401707,0.246037382708532,0.123470747103035,3.72487897432962,0.15073266271674,0.243851635736571,0.0311222725914297,0.552246478317469,0.175149149394254,0.166554574745793,0.168340601780783,0.0387356353525814,0.563755017213073,0.159184449466726
"BaselTMA_SP41_126_X14Y7_390",0.220979357997201,0.990822713091833,0.288946366579234,1.3738635202783,1.31421955337659,1.47068941480442,2.05084287754218,1.77611872533619,1.19128563932735,1.47487509338398,1.97052044320477,0.0310127879252565,0.0580379936300403,0.779193214882067,0.134044074085017,0.257272894721204,0.943611088587019,0.307574559885645,0.307574559885645,0.346054992582396,0.0506202865050479,0.681886936546176,0.187917493625837,0.168253933067161,0.168253933067161,0.175094683014125,0.491505599504886,0.0826720822441739,0.131280565384976,0.0611571781888047,0.0255714051489532,0.0255714051489532,0.159289902511281,0.0784632598261158,3.11298695520934,0.0916838568640963,0.15698637451055,0.0163343648108155,1.40094981958981,0.0692361425496021,0.103895482775335,0.0709799958656635,0.097844274042452,0.246139986042384,0.784248767666591
"BaselTMA_SP41_135_X8Y5_15",0.18316520630628,0.932510933044106,0.452488878248566,1.46553233913936,1.59094249768496,1.68038274012254,2.20859833784286,2.02348741197122,1.62347254049692,1.46952113620009,2.04908282626361,0.275141525155699,1.33718800701296,2.58988857055706,0.0386164436748502,0.0821943244140037,0.0555950495213882,0.417689487835475,0.417689487835475,1.26347429461257,0.0483654190537303,2.86899056482694,1.44985823564053,0.713479755020362,0.713479755020362,0.233771492249716,0.533997867313484,0.0158211330991141,0.0609694577620668,0,0,0,0.722031037442482,0.0432392265540033,2.38390617907825,0.0634460218742972,0.0583419802313072,0.119896826491994,0.378360450355689,2.0806606183045,0.188566835917912,0.00359484941472528,0.226197296552231,0.912556982505239,0.248672191500305
"BaselTMA_SP41_135_X8Y5_3269",0.17231674926678,0.928953125173294,0.393276825554293,1.31057737452793,1.34442641888933,1.5161551950193,2.13340804485106,1.78511360990814,1.15520306849579,1.51098052863791,1.98503663265068,0.0512606741929857,0.651665341204311,1.77497088525225,0.0500935038138042,0.213727191888399,0.0462521657999544,0.28003486998341,0.28003486998341,0.862685543916775,0.00583285330803256,1.88915553759567,0.799628503634587,0.335633703996814,0.335633703996814,0.206191531681339,0.841558286305757,0.0184001549022167,0.0602594028940804,0.0207317892774944,0.0480635674620447,0.0480635674620447,0.552759670625212,0.0767840620667349,1.87543240111562,0.0451538764442527,0.0773643222548468,0.0360589495684405,0.165166678097819,0.847078488668596,0.095472094453497,0.07818194919185,0.201215850837515,0.519862576108002,0.0530849794048505
"BaselTMA_SP41_186_X5Y4_2055",0.326062441037494,0.76068281753524,0.219758890177045,1.00998716376257,0.952455030304439,1.15000142273169,1.72108286550526,1.42123274427178,0.723633773904852,0.622251648435141,0.981989782125587,0.206583594728328,0.165437241845554,1.41314667097078,0.225201996099909,0.820767750800787,3.16405734326367,0.550282736887804,0.550282736887804,0.741618197037175,0.0741466075251456,0.363814108392053,0.0598054154910548,0.315231739177792,0.315231739177792,0.428416686048508,1.59389247320762,0.140246002704689,0.455675486137984,0.0370192638632023,0.411360360383472,0.411360360383472,0.315425221948656,0.106856088212224,2.88383773595435,0.216556132845502,0.257954472605806,0.081442359521719,0.588856456701019,0.208848953432753,0,0.322123260345625,0.38744089381587,0.707191281662989,1.13106251652979
"BaselTMA_SP41_166_X15Y4_2203",0.28541202027072,0.908749800962598,0.286621911458903,1.31353837168269,1.19423126677174,1.43916813137539,1.97359232072907,1.66623513637835,0.65706608443982,1.48039673106109,1.92207398637564,0.0734913635167504,0.144261373381223,2.65118379401095,1.19534604392895,0.729467859114958,2.27060434043878,0.560523597484523,0.560523597484523,0.401662819659332,0.0858676948660861,0.126022616751412,0.0893589891358505,0.336810116911531,0.336810116911531,0.0752737755780622,1.23697863566828,0.145939341475972,0.0627119500580613,0.0436937699865542,0.049092752682487,0.049092752682487,0.264099898075888,0.101837241330557,4.3532737701231,0.427377044997806,0.745572993842255,0.153500954439665,0.377392810936572,0.0783048509756344,0.0229777436333215,0.147953496186639,0.183944635472769,0.4773600291457,0.359850246072903
"BaselTMA_SP41_100_X15Y5_1530",0.0753719453309526,0.778935542224204,0.254759681602173,1.12683147292879,1.05378911839082,1.17194980396606,1.77861817486171,1.50927600857817,0.228074402091754,1.11664576333954,1.68185713028857,0.0115259100634472,0.0450937546243863,2.19314323221171,0.0224903279361808,0.14711786691279,0.514128987945648,0.20136649411328,0.20136649411328,0.433895421978549,0.0288940468837343,0.0382152242063885,0.0316597335008612,0.192792685985187,0.192792685985187,0.0699609350684855,0.412748367259391,0.0102039920178335,0.259543504367651,0.0314204037308943,0.0388942508186372,0.0388942508186372,0.333437318743104,0.0332212612814155,2.50529784345155,0.0564723612309714,0.614140249600812,0.0586887548190419,0.19766492460272,0.0315129120544288,0,0.0487496891125066,0.117421881481981,0.19676776404713,0.102424605313882
"BaselTMA_SP41_186_X6Y4_501",0.219698484293408,0.856244617364128,0.292016398864772,1.28404074737066,1.1239395677856,1.42351594118485,1.96728528358798,1.66643144888417,0.277706427298706,1.24927181495432,1.73003595873582,0.0826386882965166,0.0898057217173054,2.16094005152924,0.0291320351430779,0.330468234880302,1.63232360884889,0.36313248706379,0.36313248706379,0.4791202100392,0.099723895207843,0.0553576490929613,0.15280648300833,0.39811696246311,0.39811696246311,0.180678095506529,1.84693737117548,0.0922203542275486,0.0773564078288704,0.0911554393747843,0.0315704170528114,0.0315704170528114,0.461448569685561,0.0570178856075502,3.6777248246776,0.329947375254037,1.05178250697651,0.020807100648772,0.377624324016176,0.0675329453297272,0,0.141385086486725,0.121496513714322,0.445296658879092,0.614889650095743
"BaselTMA_SP41_133_X3Y6_3842",0.468561195727861,0.719372091990853,0.234431238074422,1.19949966662892,1.12994643768803,1.29695056985716,1.8905704202807,1.63245856980784,1.77862615263547,0.976954173091633,1.49945082100577,0.0500373845501136,0.157098785683972,2.73779390366795,0.0821378552749274,0.273000596351493,0.0573494026744382,0.761660687693296,0.761660687693296,0.669709803128537,0.196784490998677,1.65357425763018,0.209413559893994,0.693929267251016,0.693929267251016,0.722283880710124,1.1599172298467,0.957647859921151,0.200872303301486,0.110585534404311,0.0880034351202946,0.0880034351202946,0.431247509804607,0.291149244147721,2.99485737103674,0.167537254850732,0.0855726604848643,0.102242443935665,2.04626836271222,0.0448809086367955,0.0406215892963941,0.259158703209346,0.196512307200027,0.846800313711818,0.188127021169416
"BaselTMA_SP41_14_X1Y8_294",0.205914644576338,0.991968850092211,0.350358899703305,1.28919445328505,1.18989577649458,1.46331587265114,2.03663464625706,1.74964018952547,0.723427836322677,1.2062726136381,1.70636923757714,0.0683474910174923,0.269935755820582,1.66130539190041,0.229783409998249,0.78803932031308,1.4670092274828,0.688559595900747,0.688559595900747,1.01067613011466,0.0641102431712187,0.978126355432523,0.150892448631482,0.546212143666411,0.546212143666411,0.300299485636803,1.09903244146677,0.10258590910811,0.0741419501883032,0.0386133659292778,0.111560837324051,0.111560837324051,0.313040507440513,0.173033321550055,3.95057832431795,0.320855162534767,1.42952936076694,0.011002515192334,0.498599688766314,0.362527542431434,0,0.350000211469656,0.251052633301608,0.549112576219799,1.1484736568914
"BaselTMA_SP41_101_X10Y8_1109",0.151205865634195,0.690960131468007,0.288263436143907,1.06521539109307,1.03233050053725,1.23072451136817,1.80614687153522,1.51564631624145,0.90779743158165,0.622619679177058,0.91101009974971,0.076501618206705,0.534616034833467,2.31734014201779,0.0284522117887359,0.0785526841212875,0.0241034393390855,0.625672431917962,0.625672431917962,0.761913644043442,0.0489903551838381,3.0756962219782,0.563638415950242,0.488780623537302,0.488780623537302,0.0788597762267786,0.367583730757644,0.0558239988917749,0.0831984460547111,0.0317316574666141,0.0573577395081747,0.0573577395081747,0.389880507327087,0.10468796042709,1.96845437317216,0.0458840657374671,0.0689208839759441,0.0598020816690165,0.279968406216397,0.943752266560475,0.0975170823702477,0.107672580366758,0.163150255852814,0.618031768924907,0.415383170395083
"BaselTMA_SP41_165_X5Y6_151",0.222483479152959,0.8992262985213,0.270996223039431,1.34008418486632,1.24672573368399,1.52868532777231,2.03795421502888,1.87598788431539,0.53012280072153,1.0973707084678,1.61193836949954,0.24595102202506,0.282274662335011,1.93922897386711,0.0299795147893343,0.968445391500026,1.91138228098883,0.370514679764096,0.370514679764096,0.31697412290839,0.111499735876767,0.229911900628538,0.134941478444275,0.348102249468204,0.348102249468204,0.141324678876866,2.44765989685802,0.0500556387829205,0.335179338682006,0.145086056322093,0.0719436066632007,0.0719436066632007,0.361286939484747,0.0478949318027334,3.79709388769016,0.198707707245991,0.802315599577585,0.0408256677710953,0.410910337957221,0.0770999351388541,0.00263579029241652,0.19973901339113,0.255348085544362,0.426809243887129,0.656406637109786
"BaselTMA_SP41_114_X13Y4_1057",0.552586658467038,1.19242044547137,0.56129441180525,1.75899891318192,1.69983720196372,1.91353508172505,2.47945987303426,2.19548828428802,2.12013240278473,1.63559987124022,2.1133155695386,0.0997085354544928,0.543635288698949,3.07876938543689,0.739879367229083,0.0971870478268046,0.0696513656134389,1.00046328951209,1.00046328951209,1.46054451523636,0.0937747985239139,1.66666457635658,0.175113973158914,0.676770817062243,0.676770817062243,0.358773320327551,0.743909231066976,0.151969972739045,0.471299446477944,0.185994716695744,0.103332589697113,0.103332589697113,0.675422432953776,0.108374447191776,2.75390293837766,0.151869048266661,0.296231147653665,0.049244348383157,1.5555922093475,0.20734608264339,0.0215393343674232,0.182100234194797,0.265608813408961,0.737181218865579,0.187773358457515
"BaselTMA_SP41_141_X11Y2_2596",0.211856429407745,0.677839414877515,0.167357206280385,1.12625609520682,1.0849208632109,1.37094925138406,1.88253171264143,1.65865386964268,1.63739197696909,1.55505018139388,2.00501504660106,0.146043553375248,0.993729681016784,2.28727139981682,0.0370883700939938,0.0302392255426469,0,0.717453351314327,0.717453351314327,0.789371750711679,0.0208292754846921,2.58453198330123,0.324137727038776,0.515805895828951,0.515805895828951,0.259777917127214,0.860959822595123,0.0499963483255881,0.0198233777805348,0.100323988132401,0.0765523445541138,0.0765523445541138,0.23966514567116,0.0838662483927231,2.16363688460336,0.0256120408398248,0.0914243007580413,0.0240055709171877,0.273984251009538,0.614213261513117,0.0696274837485492,0.310214468257848,0.26229250073477,0.837350301190291,0.380385081436102
"BaselTMA_SP41_100_X15Y5_170",0.136420375147799,1.36699263545878,0.616195120688959,1.83737145379022,1.79682117912912,2.02934223853614,2.63323888190401,2.29774667023181,0.861640685524776,1.12991709215918,1.59989930863833,0.126385844029811,0.290338920117425,1.37815115174379,0.0529977069388455,1.15868849283513,0.759267616414374,0.361412745089788,0.361412745089788,0.448687919557317,0.0193174223730324,1.49234199359494,0.321178662754586,0.304235171794327,0.304235171794327,0.0950525721310988,1.72482814804066,0.037130880717733,0.285587013224903,0.0695033178964087,0,0,0.29445906745822,0.0964959480387045,2.1343314938371,0.0868521145503817,0.538247316575954,0.011859146385504,0.417856885480613,0.696445070661374,0,0.00166827296041336,0.189777030613693,0.330286394156954,0.107378456272233
"BaselTMA_SP41_14_X1Y8_2604",0.246868835221703,0.631664105147645,0.237699388857765,0.986966083579802,0.962178927285481,1.19773529183448,1.53638059400555,1.3168037564074,0.532135317244846,0.746128361527141,1.25281923369712,0.0168499274668442,0.151180496369072,1.47927762707571,0.0577820843487484,0.888640550772624,2.24643387716344,0.704730271628704,0.704730271628704,0.440526517384661,0.0865270730855498,0.417444585240064,0.132562723159241,0.480875877538434,0.480875877538434,0.471771798171937,1.89911095832217,0.171215671961335,0.0616488169156086,0.0929442312883863,0.504794759217669,0.504794759217669,0.159942191706101,0.0557481732908449,3.88481216569514,0.239458808139518,1.96714972089893,0.126645201111848,0.446803093742546,0.128376963847033,0.0823340461253976,0.512036141913831,0.288551872275153,0.559862428073084,0.441984540375438
"BaselTMA_SP41_186_X5Y4_81",0.452230627878384,1.27642570739264,0.43559299319585,1.72414666759602,1.71688452282956,1.94022791599167,2.54987047508356,2.25528598753409,0.899182348189105,1.26271676332506,1.82048744584782,0.791164194131252,0.321699241246822,1.58513954576638,0.308136562860723,1.28174755739017,3.12378385312762,0.929912955560348,0.929912955560348,0.705456246723709,0.0528782155315405,0.255157933710897,0.145036067951672,0.2947198708928,0.2947198708928,0.774383683844007,2.47590561829515,0.232110942240665,0.483463733887358,0.0617840095435047,0.288516944531767,0.288516944531767,0.450791598204883,0.0803242785587293,3.1688727265679,0.247627497975532,0.316247680029209,0.143929994117176,0.60000013236973,0.208533145388658,0,0.597874720163205,0.434949914852593,0.687512364812837,1.04791816475606
