,Stromal,B cells,T cells,Macrophage,Epithelial (basal),Epithelial (luminal),Other
BaselTMA_SP43_115_X4Y8_4677,0.00017465721672984104,0.03424478149781844,8.33589329566264e-06,0.04325689588889133,0.9109394751633607,7.82052456639877e-06,0.011368033815337766
BaselTMA_SP43_115_X4Y8_4678,1.988442788392141e-06,0.0005063051051635254,1.997320367678124e-06,0.0004046155873957324,0.9989964487940518,1.6749375040474466e-07,8.847725648231518e-05
BaselTMA_SP43_115_X4Y8_4679,0.0024143433711547595,0.20738590034266866,2.37320400827051e-07,0.1778670442779133,2.9803859736309233e-05,2.2850744231631978e-11,0.6123026708052755
BaselTMA_SP43_115_X4Y8_4680,4.7691397073655126e-05,0.030265364056182378,0.00040124472226792763,0.03673183057714856,0.9228995709150488,1.2322536920530645e-07,0.0096541751069095
BaselTMA_SP43_115_X4Y8_4681,0.9503452647132523,0.014159545196064717,2.261314169238923e-06,0.015382060837920894,1.3637197873877741e-05,2.0229035920246223e-08,0.020097210511683252
BaselTMA_SP43_115_X4Y8_4682,0.2441373088525191,0.19661384414213637,2.043660629535627e-06,0.15273832324656975,1.657552658186661e-05,1.017649530110497e-10,0.40649190446979827
BaselTMA_SP43_115_X4Y8_4683,0.11147694631541802,0.26358688000854363,0.00022729123949430141,0.4665334014013121,0.000405576051872753,3.4183010207736294e-09,0.15776990156505827
BaselTMA_SP43_115_X4Y8_4684,0.03449873338104481,0.06770682375732953,0.00017310822147781463,0.09170672004321527,0.7388949011257454,1.3623569352438817e-05,0.06700608990183476
BaselTMA_SP43_115_X4Y8_4685,0.9964322423067141,0.0011828776806858425,7.082845758457061e-06,0.0015778738315499034,1.9350707389050397e-06,6.813017334792959e-09,0.0007979814515354902
BaselTMA_SP43_115_X4Y8_4686,0.16832009528811967,0.1831742440236722,8.103327288315007e-05,0.27783672055075875,0.000843488014798753,7.167649940376713e-06,0.36973725119982714
BaselTMA_SP43_115_X4Y8_4687,0.9974480931260176,0.0007353301860869545,1.2444715400289876e-07,0.0005223931936255351,4.856676758785267e-07,7.090919373300426e-10,0.001293572670347996
BaselTMA_SP43_115_X4Y8_4688,0.9746854128398116,0.006945722170486512,0.0052127624935697165,0.009723066392592638,0.00038590477776000257,5.348417847587607e-08,0.0030470778416009764
BaselTMA_SP43_115_X4Y8_4689,0.9985837312774993,0.0004516842902701241,0.00031041757802386695,0.00038318685640537775,1.107022259882257e-06,1.71824598950272e-10,0.0002698728037167184
BaselTMA_SP43_115_X4Y8_4690,6.3603896133426165e-09,1.179559060238227e-08,1.620318141100828e-10,1.8250623494502455e-09,0.0027547601418962324,0.9972452147503733,4.964656276075319e-09
BaselTMA_SP43_115_X4Y8_4691,1.5966671387556388e-06,9.782593183418629e-05,1.0632468344563356e-09,4.3425806240880636e-05,0.999788843650787,3.0064390108134085e-05,3.824249064419373e-05
BaselTMA_SP43_115_X4Y8_4692,0.3654764639882872,0.1442938260881598,2.0450821032266166e-06,0.09087485441803261,4.88926074490962e-06,6.357787786898813e-11,0.39934792109909445
BaselTMA_SP43_115_X4Y8_4693,1.1986623764370556e-05,0.0010089765681981753,0.00010345184949340804,0.000917657799584315,0.9977321062746647,8.46715376595805e-07,0.00022497416891853814
BaselTMA_SP43_115_X4Y8_4694,0.8536790267235882,0.04977361651312997,0.000976365172263049,0.05623886964313298,7.147513814921493e-05,3.952966914708711e-09,0.03926064285676959
BaselTMA_SP43_115_X4Y8_4695,0.9988269518090054,0.0003851244816143465,6.309179267249743e-06,0.00036309911174559376,2.0235391844988618e-05,6.339812812026432e-08,0.0003982166283944163
BaselTMA_SP43_115_X4Y8_4696,0.9926335791118599,0.001982301929717792,1.8349987964636066e-06,0.001646967312217445,3.0810104598693605e-06,2.1958455207172847e-08,0.0037322136784933993
BaselTMA_SP43_115_X4Y8_4697,0.91020856362307,0.02268502795821092,9.99880207959033e-07,0.015652986520104804,9.833051527737335e-07,1.9854188210167172e-10,0.05145143851471177
BaselTMA_SP43_115_X4Y8_4698,0.9915062437216818,0.0030076222238435745,0.0001517157201984483,0.0045383060309178765,3.0710448429033417e-06,6.353307899723503e-11,0.0007930411949821694
BaselTMA_SP43_115_X4Y8_4699,1.6488624716730836e-05,0.24401709723260245,1.3003523770580026e-07,0.23980506902677592,0.0026705662364121595,1.497810272836749e-12,0.5134906488427571
BaselTMA_SP43_115_X4Y8_4700,0.7452696251293509,0.06393272855076687,5.134201327044119e-07,0.05186654607631794,1.955085202180922e-06,2.872405008487439e-10,0.13892863145098885
BaselTMA_SP43_115_X4Y8_4701,0.9993730051900852,0.0002036914837875909,1.3422109060635666e-05,0.0001987509112518563,2.5265341005411824e-06,4.627430483303193e-08,0.00020855749740923942
BaselTMA_SP43_115_X4Y8_4702,0.0010237318481327684,0.18426308905685104,5.789813201644205e-06,0.17010120198173528,0.1415331173719473,2.143108220294875e-06,0.5030709268199117
BaselTMA_SP43_115_X4Y8_4703,0.4828671597373799,0.10926533748174445,7.822709232356693e-07,0.07180845358425246,3.0142176329326954e-06,1.8162615294422731e-10,0.33605525252644075
BaselTMA_SP43_115_X4Y8_4704,1.1168528657383866e-08,3.923619377616774e-07,2.3947213484158865e-09,7.111042951322152e-08,0.9999856096769382,1.3801756736250987e-05,1.1153070861332173e-07
BaselTMA_SP43_115_X4Y8_4705,0.09999808652131105,0.20837038008182807,3.366934763230462e-06,0.15131234269395286,1.108337935836976e-05,7.751669145661478e-11,0.5403047403112697
BaselTMA_SP43_115_X4Y8_4706,2.45389020113758e-05,0.004495373403411,2.9998593348360255e-05,0.005412784940319973,0.9890940575411161,2.2338149576318217e-07,0.0009430232382977077
BaselTMA_SP43_115_X4Y8_4707,0.915969406764368,0.02867099943850382,3.261237521961894e-05,0.03227002314098391,8.068173858825809e-06,4.634607701603034e-10,0.02304888964360497
BaselTMA_SP43_115_X4Y8_4708,0.9718116795559868,0.008793198732930408,0.0003146144040836891,0.01569709250216841,5.44928406524354e-05,1.6223969358740145e-08,0.0033289057402090694
BaselTMA_SP43_115_X4Y8_4709,0.7585343441192866,0.027203644216123108,0.15341515351496063,0.038652998934085255,0.010504691303995796,3.995029445798274e-07,0.011688768408604085
BaselTMA_SP43_115_X4Y8_4710,0.9898738188775531,0.0031026900707300047,7.08630106690646e-06,0.002962701149714878,1.5143857176733008e-05,2.6815401150855014e-08,0.00403853292835744
BaselTMA_SP43_115_X4Y8_4711,0.9744505147090954,0.006623472781897288,1.0899738927356211e-06,0.004401166252123286,9.187332415294744e-07,4.465236883161053e-10,0.014522837103226011
BaselTMA_SP43_115_X4Y8_4712,0.0010603144471863011,0.3118091524796618,0.0001601951254424054,0.256223696038787,1.6511419042677116e-05,1.4995865048284697e-13,0.43073013048972975
BaselTMA_SP43_115_X4Y8_4713,0.9836449907555678,0.005540008926447638,3.1210299510058227e-06,0.005533353934977855,1.008524398514362e-06,2.401888920512511e-10,0.005277516588468666
BaselTMA_SP43_115_X4Y8_4714,0.9840771695657677,0.005348372413587309,1.4496232854729735e-05,0.00631526309396729,4.763476773201208e-06,2.5416716291616702e-09,0.004239932675377908
BaselTMA_SP43_115_X4Y8_4715,0.9797454210801413,0.005380500685293214,8.433493901637048e-08,0.00429321762117489,7.725897652310921e-07,6.742019897991714e-10,0.010580003014484477
BaselTMA_SP43_115_X4Y8_4716,0.998589211018719,0.00041622880645315094,8.213107090684444e-06,0.0002964116696437189,5.960047623341024e-07,4.946439155683519e-09,0.000689334446892176
BaselTMA_SP43_115_X4Y8_4717,0.8920255338912493,0.017007684499816197,0.010601400681440717,0.018017771299484713,0.04512341965745947,1.3703992354062287e-05,0.017210485978195376
BaselTMA_SP43_115_X4Y8_4718,0.995635311960039,0.001249436620979792,3.052496820286309e-06,0.0008264000434232896,3.983069872778902e-07,6.386113543779669e-10,0.002285399933139005
BaselTMA_SP43_115_X4Y8_4719,0.9164046562872381,0.02768917007255631,0.0002326141493906776,0.03217912061927852,3.488039331317419e-05,6.212291897229742e-09,0.023459552265931202
BaselTMA_SP43_115_X4Y8_4720,1.5158208371195147e-05,0.253829416260773,2.5061312636572198e-08,0.25616666876312294,0.0019153089757517527,4.0292228012965173e-13,0.4880734227302656
BaselTMA_SP43_115_X4Y8_4721,0.26861468941825145,0.15546532331243876,1.3616674991942437e-07,0.10704356892497245,5.303855181125915e-05,4.830174691794974e-10,0.4688232431427587
BaselTMA_SP43_115_X4Y8_4722,6.339055734659137e-06,0.00042007912057691403,6.000209492463443e-07,0.00025247901455113407,0.9991069770702591,0.00011048612271583416,0.00010303959521311428
BaselTMA_SP43_115_X4Y8_4723,9.533581392205673e-07,7.4038089292242925e-06,7.676398735266918e-09,1.8570797378604612e-06,0.9965407390574732,0.003445004674459531,4.034344862199752e-06
BaselTMA_SP43_115_X4Y8_4724,0.9463338195185889,0.014124451582722275,5.815648955849208e-07,0.011401511669812339,5.716557930451368e-06,2.5655923621382886e-09,0.028133916540457927
BaselTMA_SP43_115_X4Y8_4725,0.0004281350941669525,0.2033544635315744,4.0326150390866245e-06,0.47808216561359973,0.21181194915648005,1.6970471283004878e-08,0.1063192370186685
BaselTMA_SP43_115_X4Y8_4726,0.9757572298617726,0.00618895918851982,6.74272808683447e-07,0.004074186465067934,1.0085319672392643e-06,4.827686083635699e-10,0.013977941197095124
BaselTMA_SP43_115_X4Y8_4727,0.9951120015651317,0.0012533585317712683,1.740164186346258e-07,0.0008819946472425161,1.501303253886938e-07,7.15767854205665e-10,0.002752320393342712
BaselTMA_SP43_115_X4Y8_4728,0.0026792457122915875,0.0018200041844026631,0.0002834579291780636,0.0013498007101082812,0.3637243845855217,0.628186592742609,0.0019565141358886553
BaselTMA_SP43_115_X4Y8_4729,0.002465568294518798,0.2768837539912242,4.465752993939811e-06,0.21262887771488573,2.837189961682798e-06,9.227712011706496e-14,0.5080144970563235
BaselTMA_SP43_115_X4Y8_4730,0.4462468782856341,0.15531240163483112,9.11990281319247e-05,0.14252573844166017,0.00034651039423143077,1.3025805165716705e-08,0.2554772591897062
BaselTMA_SP43_115_X4Y8_4731,3.940117850376424e-05,0.0011198841276010665,4.338744064113819e-06,0.0005809903159182398,0.8824284369721775,0.11548577587554752,0.00034117278618757413
BaselTMA_SP43_115_X4Y8_4732,0.9981464046206999,0.0004877313559190803,6.103103647405793e-06,0.00028266032513586615,3.7406652963384325e-07,1.981625250865511e-09,0.0010767245464428457
BaselTMA_SP43_115_X4Y8_4733,0.5407381272721091,0.13917534301004192,9.463679132841214e-06,0.12109302322799671,6.433447077353674e-06,7.647168003298271e-11,0.1989776092871704
BaselTMA_SP43_115_X4Y8_4734,0.7299191784303212,0.07705478449001349,2.3353669502247154e-05,0.10031149191557355,0.00029094576863030315,1.271692683833686e-07,0.0924001185566911
BaselTMA_SP43_115_X4Y8_4735,0.9981781913539973,0.00058762573093022,8.284298665330308e-05,0.0006771675661342017,1.3653354929069709e-05,9.659509630957e-08,0.0004604224122596368
BaselTMA_SP43_115_X4Y8_4736,0.6396301400477101,0.10057079149518576,1.8717245092279104e-05,0.07792260466326022,0.00017866657390198685,3.1373752106760106e-09,0.1816790768374743
BaselTMA_SP43_115_X4Y8_4737,0.9911032917728788,0.002601320218980563,0.0012760694033743583,0.003518742243364943,7.871428005357032e-05,8.974428183636506e-08,0.0014217723370660792
BaselTMA_SP43_115_X4Y8_4738,0.9993321609470573,0.00022350773569139638,8.924606610721848e-06,0.0001497452536951845,2.047272127144056e-07,3.9639410441676477e-10,0.000285456333338578
BaselTMA_SP43_115_X4Y8_4739,0.9934605222983254,0.0019863593121444167,1.0535058631849775e-06,0.00202154481427617,1.1601373461944668e-06,5.202481506541116e-09,0.002529354729562967
BaselTMA_SP43_115_X4Y8_4740,0.8362043634447152,0.05907221255814159,0.013538031088969147,0.05780074321148619,7.913976283771219e-05,1.9152371061598572e-10,0.033305509742326427
BaselTMA_SP43_115_X4Y8_4741,0.8624366687675232,0.04494078277918894,4.040134329773951e-05,0.0534780915614085,3.4910582825224656e-05,2.748883529817577e-09,0.03906914221687285
BaselTMA_SP43_115_X4Y8_4742,9.44311322674612e-07,5.261461999660244e-05,2.614229592841517e-08,1.5126232188003374e-05,0.9978036900153826,0.002106214503445634,2.13841753687021e-05
BaselTMA_SP43_115_X4Y8_4743,0.896387969286243,0.029893700398381087,3.184520903991658e-06,0.026904994607439597,8.736584938366278e-05,9.901382248966482e-09,0.0467227754362663
BaselTMA_SP43_115_X4Y8_4744,5.910832721076998e-06,0.05295505158653214,2.0612927780921206e-07,0.029229130676953662,0.7923778403027174,1.9209621365780084e-09,0.12543185855083558
BaselTMA_SP43_115_X4Y8_4745,1.0302338005070165e-06,0.00042539687418666905,2.5954556264035933e-08,0.00018823555064341016,0.9990549059781426,8.423703262954824e-08,0.0003303211716380985
BaselTMA_SP43_115_X4Y8_4746,0.9995600681634481,0.0001480144941135714,5.906130675182323e-05,0.00012895395681614805,4.88684096352701e-07,6.886394563122769e-10,0.0001034127061345472
BaselTMA_SP43_115_X4Y8_4747,0.9238389682046173,0.01961980052975319,1.3771173931936558e-05,0.015589021210396542,4.2711990496913735e-05,2.9822965685663854e-08,0.04089569706783864
BaselTMA_SP43_115_X4Y8_4748,1.358045284420837e-05,0.2504511705202317,6.324336096060364e-07,0.24114349968198517,0.0002227423530890568,1.9257199850588131e-13,0.5081683745580476
BaselTMA_SP43_115_X4Y8_4749,0.0008663472851707343,0.22844954719443847,1.3534466204403792e-07,0.22428620240536215,1.8970191901424074e-06,7.203971245476457e-13,0.5463958707504561
BaselTMA_SP43_115_X4Y8_4750,1.1348317437456216e-05,0.17292717911807584,8.452839615607145e-08,0.13083224789964215,0.040972130016937405,3.6183082316208685e-11,0.6552570100833279
BaselTMA_SP43_115_X4Y8_4751,0.0003880028115846013,6.654074758870948e-05,0.9993838448712014,0.00011685555198806117,3.600536292876506e-05,1.4235923362405082e-11,8.750640472534963e-06
BaselTMA_SP43_115_X4Y8_4752,0.7998439064019943,0.051505040968633294,2.219433897601151e-06,0.043787118614467886,8.690680735878563e-05,1.3557169362948745e-08,0.10477479421647881
BaselTMA_SP43_115_X4Y8_4753,2.8595986843569782e-06,0.0013788179453079201,1.377981161119855e-08,0.0007549347739028377,0.9966734920195036,5.4964200609749895e-08,0.0011898269185889928
BaselTMA_SP43_115_X4Y8_4754,1.6590249148764413e-05,0.20277207267681416,7.962392911047466e-08,0.1622565200029037,3.690885222599996e-06,1.521693548907393e-14,0.6349510465619664
BaselTMA_SP43_115_X4Y8_4755,0.5298708495258246,0.1471845591570606,0.0002870679176145675,0.1169205001651534,3.0767497209858936e-05,2.625063786722652e-10,0.20570625547463045
BaselTMA_SP43_115_X4Y8_4756,8.191976485363077e-05,0.14769578701110292,1.0050505965938152e-05,0.2637201913527089,0.5270768882235326,2.7408179362037654e-09,0.06141516040101811
BaselTMA_SP43_115_X4Y8_4757,4.7116877758092886e-11,1.1803734430212356e-10,9.885612881991822e-13,1.1811811072830616e-11,0.0001499693995094645,0.9998500303884404,3.409542279022144e-11
BaselTMA_SP43_115_X4Y8_4758,7.133258139271341e-06,0.04496614577039787,1.7050282409791124e-06,0.031371774685849035,0.8745668950991365,4.277755071923115e-09,0.04908634188048109
BaselTMA_SP43_115_X4Y8_4759,0.957012820177182,0.012018977151216068,3.2302649052256494e-06,0.008261345979141509,2.5111289017667805e-06,3.7571403850620636e-10,0.02270111492293928
BaselTMA_SP43_115_X4Y8_4760,0.000613539243870246,0.1918605551323938,1.1934690347141852e-07,0.1298122744945684,0.020382054027275855,1.694729213233149e-10,0.6573314575855153
BaselTMA_SP43_115_X4Y8_4761,0.2825456508600979,0.19771705128683578,3.2007246423249815e-06,0.1455837422932279,0.00021727911702486822,3.1112291731643686e-10,0.3739330754070483
BaselTMA_SP43_115_X4Y8_4762,0.6538482743505288,0.04354347197547901,0.17729237105876014,0.06949648118613276,0.02498666386112294,4.3759394949360324e-05,0.030788978173027004
BaselTMA_SP43_115_X4Y8_4763,0.5360926823095341,0.1071520961914691,4.1711447418295e-05,0.07838371616321482,5.2154383514029124e-05,8.033957388887274e-09,0.27827763147089235
BaselTMA_SP43_115_X4Y8_4764,0.9487609048128176,0.0029936529237862028,0.04373693184207282,0.002095955100045213,2.9298096111068475e-05,1.2987807348514444e-09,0.0023832559263861795
BaselTMA_SP43_115_X4Y8_4765,9.576416028161976e-05,3.15213473453658e-05,0.9997958919150709,5.489756837022491e-05,1.8227136796932807e-05,2.0370124680443596e-12,3.6978700978745798e-06
BaselTMA_SP43_115_X4Y8_4766,0.04965698325222142,0.27099857077391504,5.777932712585941e-07,0.28008508643103097,0.0001593197752271929,1.1418718160750366e-10,0.3990994618601469
BaselTMA_SP43_115_X4Y8_4767,0.3439655908168694,0.17047377387277493,3.6723198792924044e-06,0.1281731279662614,0.00022195898021506,1.206827035724869e-09,0.3571618748371729
BaselTMA_SP43_115_X4Y8_4768,1.7474958399920056e-05,0.00018371272593212202,1.9333321541937932e-06,7.771812148337608e-05,0.6942318690213471,0.3054303477387539,5.694410192933249e-05
BaselTMA_SP43_115_X4Y8_4769,5.003905161994166e-08,7.833273435434055e-07,2.723485892047401e-09,1.17212656929199e-07,0.8960443023963777,0.10395454818289894,1.961181853782311e-07
BaselTMA_SP43_115_X4Y8_4770,0.9964837269226898,0.001094037664637796,3.807594879775085e-06,0.001091949881570783,1.1507611784739225e-05,5.339997225667373e-08,0.0013149169244650084
BaselTMA_SP43_115_X4Y8_4771,3.274611315904774e-05,0.2196640208939167,1.0397517432078461e-08,0.20715492098412952,2.5245323470993805e-05,9.909771835271336e-14,0.5731230562877071
BaselTMA_SP43_115_X4Y8_4772,0.058353031134463565,0.06448806672946666,0.7960957086919395,0.04794369079573653,0.00014486619857183164,2.254382399156033e-12,0.03297463644756752
BaselTMA_SP43_115_X4Y8_4773,2.2169967753585365e-05,0.2375550851772437,1.21488965330054e-06,0.19237989443001965,4.289383482684909e-06,9.49030581470927e-15,0.5700373461518377
BaselTMA_SP43_115_X4Y8_4774,0.053547329836464846,0.21847390406539874,1.4869371498265596e-06,0.1711313142963611,2.7733981806552603e-05,1.203278882286128e-10,0.556818230762491
BaselTMA_SP43_115_X4Y8_4775,0.4477478838243196,0.1430582417491831,6.491940264561561e-07,0.20852962212884382,0.0004859117533355074,1.5237486128288453e-07,0.20017753897543017
BaselTMA_SP43_115_X4Y8_4776,0.9882330564906933,0.004082113923335665,0.0001723838989380927,0.0033538920967905667,4.596124633901896e-06,9.070062948431688e-10,0.0041539565586023505
BaselTMA_SP43_115_X4Y8_4777,0.9101747661910385,0.02715206939954848,7.861618663208099e-05,0.020364840387761478,8.78773981067588e-06,8.109952285348015e-10,0.042220919284213496
BaselTMA_SP43_115_X4Y8_4778,0.11662259949870049,0.17399146351053615,9.220057222325597e-08,0.10944129809165051,2.158295357475167e-05,7.488245324592455e-11,0.5999229636700834
BaselTMA_SP43_115_X4Y8_4779,0.9285980653811444,0.02278819458561389,5.8453030683298e-06,0.02078095690291271,4.252946214071463e-05,2.105757814580647e-09,0.027784406259362248
BaselTMA_SP43_115_X4Y8_4780,0.9110015566981768,0.02634373178021174,2.393461982228253e-06,0.020275028125101752,1.305916215150192e-06,8.947248714603054e-11,0.04237598392883972
BaselTMA_SP43_115_X4Y8_4781,0.9576553070649111,0.009943554863561159,2.041533929816597e-06,0.006789499562789309,1.5410699011244087e-06,2.0855114313801973e-09,0.025608053819396084
BaselTMA_SP43_115_X4Y8_4782,0.9946057123425339,0.001495131501275251,1.3004121094348244e-06,0.0011711844759318753,1.1876602507026307e-06,5.418013721393913e-09,0.0027254781898851553
BaselTMA_SP43_115_X4Y8_4783,0.08916961289885746,0.2478455854128344,4.446554370441476e-05,0.1725083085451042,1.1644337174416094e-05,1.5040321784674184e-11,0.4904203832472848
BaselTMA_SP43_115_X4Y8_4784,3.226359846871186e-05,0.012348615689820272,4.1300277645600947e-07,0.013661554548780923,0.969646270798279,2.858495553038592e-07,0.004310596512319334
BaselTMA_SP43_115_X4Y8_4785,1.86134046570945e-05,0.0038910265040182743,4.713233689726085e-07,0.003974390339862608,0.991205877690154,1.4875774242279175e-06,0.0009081331605149891
BaselTMA_SP43_115_X4Y8_4786,0.8541885368589317,0.024891596877523774,0.0004149875054533015,0.02070799382992146,0.05475049011577733,1.1823331492085213e-05,0.045034571480900454
BaselTMA_SP43_115_X4Y8_4787,0.8514226123049444,0.03560105795546252,1.9153411874060182e-08,0.02304817721485868,7.864320398089939e-06,1.3971631682427297e-10,0.0899202689112082
BaselTMA_SP43_115_X4Y8_4788,1.8779298347280906e-05,0.1782828631904978,6.013532921187312e-07,0.12596858992114285,0.04538043915573562,4.6575988572877775e-11,0.6503487270344084
BaselTMA_SP43_115_X4Y8_4789,0.37990921178835574,0.14496730292342566,1.0975988778497483e-06,0.10235956890078762,4.3878254292546185e-06,1.003462700253115e-10,0.3727584308627777
BaselTMA_SP43_115_X4Y8_4790,0.03998271772535373,0.20511336787768572,8.189296193327535e-07,0.14570957888565922,2.2150835015078125e-05,6.457426573131042e-11,0.6091713656820926
BaselTMA_SP43_115_X4Y8_4791,0.9552787599402457,0.013366642511346836,5.57130464515315e-06,0.010387579848014758,6.428456349147296e-05,5.225447688617612e-09,0.020897156606808277
BaselTMA_SP43_115_X4Y8_4792,1.6926762240169583e-06,2.655293936606478e-05,2.6825566580432744e-08,6.12098837384921e-06,0.7541188975669258,0.2458335918451641,1.311715837956435e-05
BaselTMA_SP43_115_X4Y8_4793,0.871374963919891,0.03593493040480923,4.2937969423815954e-05,0.01947774409176733,2.4984385153222627e-06,3.213831804852039e-11,0.07316692514345478
BaselTMA_SP43_115_X4Y8_4794,0.7574854174337577,0.07929558883513917,3.578209781342968e-05,0.08950661268588349,1.6268147087103162e-05,5.940865569722881e-10,0.07366033020623275
BaselTMA_SP43_115_X4Y8_4795,0.898311942486177,0.029089857611939048,2.2434581689355777e-05,0.020700701347283502,8.65650062208456e-06,6.690331485789434e-10,0.05186640680325571
BaselTMA_SP43_115_X4Y8_4796,3.349995251032321e-05,0.1644200260408041,5.948768390318876e-07,0.11688908622727129,0.15008103260842356,1.869111908988694e-09,0.5685757584250397
BaselTMA_SP43_115_X4Y8_4797,0.005416752660375365,0.007816582475322851,0.0008654223451679001,0.0075037376642851225,0.9687716176937978,2.510058348828607e-06,0.0096233771027021
BaselTMA_SP43_115_X4Y8_4798,0.0020596451625914157,0.2662936333802297,2.0174549030392957e-05,0.6420556384940082,0.000511369585323697,1.6605781423300753e-11,0.08905953881221083
BaselTMA_SP43_115_X4Y8_4799,0.07606437369289855,0.18695192917878134,3.769609258997112e-07,0.11633452846330551,9.995046321466846e-06,2.8352777842782193e-11,0.6206387966294147
BaselTMA_SP43_115_X4Y8_4800,0.8747511229255891,0.01952182129192098,0.0640035004895808,0.03259849428479522,0.0012909636293787978,3.4364429277439927e-07,0.007833753734442285
BaselTMA_SP43_115_X4Y8_4801,0.39083335398355773,0.1658834530855033,1.5483699371312894e-05,0.12390494254715312,8.468110911773688e-06,9.826641658248351e-11,0.31935429847523633
BaselTMA_SP43_115_X4Y8_4802,0.045064159948555345,0.2524661313767559,3.2162233176647184e-06,0.2851653251655288,0.03931313958270448,4.4373879703678195e-08,0.3779879833292581
BaselTMA_SP43_115_X4Y8_4803,1.4706432999752e-05,0.1808516684964342,3.3741136824417465e-07,0.13889150687319873,0.005423989691961686,1.6011376871727007e-11,0.6748177910780261
BaselTMA_SP43_115_X4Y8_4804,1.4557709200959474e-07,7.860419953203817e-07,4.261946846425548e-09,1.210582344269012e-07,0.575775654475416,0.42422298995570984,2.9862960571244494e-07
BaselTMA_SP43_115_X4Y8_4805,0.8596852669908863,0.038258140681372545,1.1080839554640275e-05,0.0273431187191408,2.5782088281375738e-05,1.6481592105134658e-09,0.07467660903260524
BaselTMA_SP43_115_X4Y8_4806,0.9160199086358458,0.003015095497984979,0.07491065876408158,0.003835809265219989,0.0004287903251046772,1.0358323303887058e-06,0.0017887016794326173
BaselTMA_SP43_115_X4Y8_4807,0.07996933300657401,0.22703873018673423,1.1347963928450093e-06,0.1688397827459715,0.0025687006104983326,1.483221844619314e-09,0.5215823171706071
BaselTMA_SP43_115_X4Y8_4808,0.843548030784845,0.039445957249761875,6.883347587440632e-07,0.03475497987543857,2.5377217284797136e-06,1.4116768386923197e-09,0.08224780462179052
BaselTMA_SP43_115_X4Y8_4809,0.9388300984581458,0.01577812729975686,4.64654400960846e-07,0.009696710629435137,3.5428126416883996e-06,1.7873348092963536e-10,0.035691055966886175
BaselTMA_SP43_115_X4Y8_4810,0.9209245410707076,0.022704286766479426,5.531908420296823e-06,0.014671469816895061,1.3892307551582713e-06,5.693724950162502e-11,0.04169278114980517
BaselTMA_SP43_115_X4Y8_4811,0.04080764525324533,0.21163224631655936,3.014577104781677e-06,0.1373061065049826,3.5454359446975714e-06,7.534235068043115e-12,0.6102474419046291
BaselTMA_SP43_115_X4Y8_4812,0.952902479507931,0.009264762695366677,0.013852232611932818,0.010771264544762037,0.005861681154110079,3.3969494117589735e-06,0.007344182536485759
BaselTMA_SP43_115_X4Y8_4813,0.5841385643519189,0.09173967084221969,1.9519900453216547e-06,0.0755714347127441,0.07905781494751662,3.6181197369113584e-07,0.16949020134358173
BaselTMA_SP43_115_X4Y8_4814,0.9878410796549344,0.00294350518704245,2.0090905135228104e-07,0.001888845548136677,1.7971331998640982e-07,2.8266332950017646e-10,0.007326188704851636
BaselTMA_SP43_115_X4Y8_4815,3.0053251803558526e-05,0.16756338021561673,7.702457480494093e-07,0.1022567377570145,0.19509707087052955,2.2524848773683382e-11,0.5350519876367628
BaselTMA_SP43_115_X4Y8_4816,0.4547525420538869,0.12837551044387085,1.9861087595915526e-06,0.08045743468138346,3.105845940043808e-05,2.4599590704823613e-10,0.3363814680067029
BaselTMA_SP43_115_X4Y8_4817,0.3388817106146165,0.1454740976213915,7.61591818087461e-08,0.10504565720690276,5.267075709981208e-05,5.627562505664959e-10,0.41054578707805145
BaselTMA_SP43_115_X4Y8_4818,4.562210093543888e-05,0.005093166083111592,7.66839090546943e-06,0.00585603428579555,0.9875649728215009,8.248658324121883e-07,0.0014317114519185913
BaselTMA_SP43_115_X4Y8_4819,2.0026802151299896e-05,0.21707060885561621,2.283940370059871e-08,0.20126346022536457,1.1319109641217168e-06,7.298891122544252e-15,0.5816447493664928
BaselTMA_SP43_115_X4Y8_4820,6.135944205813443e-05,0.15141476969353962,2.954895448251472e-05,0.09483826212382389,0.42478435746632276,1.3367002822410762e-06,0.32887036561949085
